Store,week_start,horizon_week,pred_sales
1005,2015-08-06,1,9044.111
1005,2015-08-13,2,8988.682
1005,2015-08-20,3,12173.558
1005,2015-08-27,4,7994.0015
1005,2015-09-03,5,6213.5356
1005,2015-09-10,6,5057.2944
1006,2015-08-06,1,8220.874
1006,2015-08-13,2,7140.1343
1006,2015-08-20,3,11599.515
1006,2015-08-27,4,11474.066
1006,2015-09-03,5,7287.9067
1006,2015-09-10,6,6010.281
1007,2015-08-06,1,9956.367
1007,2015-08-13,2,7744.212
1007,2015-08-20,3,13319.302
1007,2015-08-27,4,12608.356
1007,2015-09-03,5,8147.9614
1007,2015-09-10,6,6797.147
1008,2015-08-06,1,8014.646
1008,2015-08-13,2,9299.26
1008,2015-08-20,3,10605.028
1008,2015-08-27,4,6727.229
1008,2015-09-03,5,6150.95
1008,2015-09-10,6,6828.8784
1009,2015-08-06,1,8878.677
1009,2015-08-13,2,5465.5464
1009,2015-08-20,3,9113.167
1009,2015-08-27,4,7390.4595
1009,2015-09-03,5,6704.4224
1009,2015-09-10,6,6967.83
1010,2015-08-06,1,11684.401
1010,2015-08-13,2,9328.019
1010,2015-08-20,3,11171.417
1010,2015-08-27,4,11637.148
1010,2015-09-03,5,10047.282
1010,2015-09-10,6,9433.333
1011,2015-08-06,1,8740.516
1011,2015-08-13,2,7814.581
1011,2015-08-20,3,12090.1455
1011,2015-08-27,4,11816.918
1011,2015-09-03,5,7525.9985
1011,2015-09-10,6,6072.866
1012,2015-08-06,1,9725.963
1012,2015-08-13,2,8223.451
1012,2015-08-20,3,10254.12
1012,2015-08-27,4,7348.979
1012,2015-09-03,5,4827.6914
1012,2015-09-10,6,6828.8784
1013,2015-08-06,1,9702.216
1013,2015-08-13,2,3997.802
1013,2015-08-20,3,8619.511
1013,2015-08-27,4,7422.565
1013,2015-09-03,5,6982.567
1013,2015-09-10,6,6967.83
1014,2015-08-06,1,12507.679
1014,2015-08-13,2,11008.693
1014,2015-08-20,3,14015.738
1014,2015-08-27,4,11396.225
1014,2015-09-03,5,9002.191
1014,2015-09-10,6,9484.014
1015,2015-08-06,1,8450.841
1015,2015-08-13,2,8034.7217
1015,2015-08-20,3,11208.614
1015,2015-08-27,4,8945.94
1015,2015-09-03,5,7171.622
1015,2015-09-10,6,5169.32
1016,2015-08-06,1,10106.581
1016,2015-08-13,2,8845.819
1016,2015-08-20,3,9819.65
1016,2015-08-27,4,7769.103
1016,2015-09-03,5,5131.5166
1016,2015-09-10,6,6689.6855
1017,2015-08-06,1,9379.742
1017,2015-08-13,2,8120.711
1017,2015-08-20,3,12353.55
1017,2015-08-27,4,8280.181
1017,2015-09-03,5,7171.622
1017,2015-09-10,6,5057.2944
1018,2015-08-06,1,12947.786
1018,2015-08-13,2,7835.101
1018,2015-08-20,3,15579.585
1018,2015-08-27,4,12205.684
1018,2015-09-03,5,9462.099
1018,2015-09-10,6,9796.166
1019,2015-08-06,1,10445.671
1019,2015-08-13,2,6466.703
1019,2015-08-20,3,9285.331
1019,2015-08-27,4,13260.032
1019,2015-09-03,5,9674.066
1019,2015-09-10,6,7821.68
1020,2015-08-06,1,11149.178
1020,2015-08-13,2,4997.209
1020,2015-08-20,3,11249.741
1020,2015-08-27,4,10992.0205
1020,2015-09-03,5,10174.988
1020,2015-09-10,6,6932.733
1021,2015-08-06,1,13644.353
1021,2015-08-13,2,5116.693
1021,2015-08-20,3,11618.792
1021,2015-08-27,4,11473.759
1021,2015-09-03,5,9859.274
1021,2015-09-10,6,7984.169
1022,2015-08-06,1,9509.518
1022,2015-08-13,2,7803.8555
1022,2015-08-20,3,11284.414
1022,2015-08-27,4,11493.379
1022,2015-09-03,5,7287.9067
1022,2015-09-10,6,6010.281
1023,2015-08-06,1,8313.086
1023,2015-08-13,2,8915.475
1023,2015-08-20,3,10605.028
1023,2015-08-27,4,7348.979
1023,2015-09-03,5,6150.95
1023,2015-09-10,6,6828.8784
1024,2015-08-06,1,7985.4346
1024,2015-08-13,2,8286.343
1024,2015-08-20,3,11690.764
1024,2015-08-27,4,8055.57
1024,2015-09-03,5,6213.5356
1024,2015-09-10,6,5057.2944
1025,2015-08-06,1,10957.285
1025,2015-08-13,2,4541.679
1025,2015-08-20,3,11097.241
1025,2015-08-27,4,10966.517
1025,2015-09-03,5,8317.214
1025,2015-09-10,6,6402.748
1026,2015-08-06,1,9210.004
1026,2015-08-13,2,8960.7
1026,2015-08-20,3,10289.079
1026,2015-08-27,4,11031.726
1026,2015-09-03,5,10059.665
1026,2015-09-10,6,7999.62
1027,2015-08-06,1,15459.978
1027,2015-08-13,2,15045.408
1027,2015-08-20,3,17319.773
1027,2015-08-27,4,14721.0625
1027,2015-09-03,5,7461.9175
1027,2015-09-10,6,9763.272
1028,2015-08-06,1,11804.745
1028,2015-08-13,2,8012.707
1028,2015-08-20,3,8759.861
1028,2015-08-27,4,7162.5303
1028,2015-09-03,5,4875.1035
1028,2015-09-10,6,6967.83
1029,2015-08-06,1,9023.322
1029,2015-08-13,2,6955.819
1029,2015-08-20,3,8870.3545
1029,2015-08-27,4,7311.0386
1029,2015-09-03,5,4932.8394
1029,2015-09-10,6,6967.83
1030,2015-08-06,1,9651.92
1030,2015-08-13,2,3961.4692
1030,2015-08-20,3,8257.9375
1030,2015-08-27,4,7485.6577
1030,2015-09-03,5,6982.567
1030,2015-09-10,6,6967.83
1031,2015-08-06,1,11130.098
1031,2015-08-13,2,6393.7217
1031,2015-08-20,3,8165.2725
1031,2015-08-27,4,6987.8447
1031,2015-09-03,5,6646.6865
1031,2015-09-10,6,6967.83
1032,2015-08-06,1,11175.224
1032,2015-08-13,2,7289.0156
1032,2015-08-20,3,9184.887
1032,2015-08-27,4,13223.575
1032,2015-09-03,5,10002.487
1032,2015-09-10,6,8133.2246
1033,2015-08-06,1,14593.284
1033,2015-08-13,2,11138.688
1033,2015-08-20,3,16124.373
1033,2015-08-27,4,16147.533
1033,2015-09-03,5,8380.722
1033,2015-09-10,6,9125.839
1034,2015-08-06,1,7408.5967
1034,2015-08-13,2,8985.5
1034,2015-08-20,3,11609.241
1034,2015-08-27,4,8445.81
1034,2015-09-03,5,7171.622
1034,2015-09-10,6,5057.2944
1035,2015-08-06,1,11613.463
1035,2015-08-13,2,6270.9614
1035,2015-08-20,3,8436.012
1035,2015-08-27,4,6968.706
1035,2015-09-03,5,6646.6865
1035,2015-09-10,6,6967.83
1036,2015-08-06,1,10236.715
1036,2015-08-13,2,6253.8965
1036,2015-08-20,3,8433.711
1036,2015-08-27,4,7624.584
1036,2015-09-03,5,4875.1035
1036,2015-09-10,6,6967.83
1037,2015-08-06,1,8039.6963
1037,2015-08-13,2,8517.967
1037,2015-08-20,3,12241.56
1037,2015-08-27,4,8135.1484
1037,2015-09-03,5,6543.4175
1037,2015-09-10,6,5057.2944
1038,2015-08-06,1,9906.24
1038,2015-08-13,2,8252.933
1038,2015-08-20,3,10659.032
1038,2015-08-27,4,6878.2065
1038,2015-09-03,5,6150.95
1038,2015-09-10,6,6828.8784
1039,2015-08-06,1,11088.156
1039,2015-08-13,2,7304.5215
1039,2015-08-20,3,10811.166
1039,2015-08-27,4,12676.259
1039,2015-09-03,5,9711.226
1039,2015-09-10,6,6797.147
1040,2015-08-06,1,8601.8545
1040,2015-08-13,2,9932.65
1040,2015-08-20,3,13819.147
1040,2015-08-27,4,10601.745
1040,2015-09-03,5,9724.267
1040,2015-09-10,6,6488.33
1041,2015-08-06,1,8748.157
1041,2015-08-13,2,8426.128
1041,2015-08-20,3,12475.192
1041,2015-08-27,4,8198.455
1041,2015-09-03,5,6213.5356
1041,2015-09-10,6,5057.2944
1042,2015-08-06,1,10166.778
1042,2015-08-13,2,4777.804
1042,2015-08-20,3,5547.5728
1042,2015-08-27,4,7346.706
1042,2015-09-03,5,6924.831
1042,2015-09-10,6,6967.83
1043,2015-08-06,1,11426.684
1043,2015-08-13,2,8013.1245
1043,2015-08-20,3,12458.507
1043,2015-08-27,4,13568.492
1043,2015-09-03,5,9893.512
1043,2015-09-10,6,7082.3364
1044,2015-08-06,1,9542.497
1044,2015-08-13,2,8152.322
1044,2015-08-20,3,11873.879
1044,2015-08-27,4,8029.1777
1044,2015-09-03,5,6150.95
1044,2015-09-10,6,5057.2944
1045,2015-08-06,1,13280.202
1045,2015-08-13,2,8332.405
1045,2015-08-20,3,15945.628
1045,2015-08-27,4,10792.735
1045,2015-09-03,5,9441.413
1045,2015-09-10,6,10170.26
1046,2015-08-06,1,10438.104
1046,2015-08-13,2,7405.153
1046,2015-08-20,3,9433.654
1046,2015-08-27,4,13223.575
1046,2015-09-03,5,10013.923
1046,2015-09-10,6,8260.363
1047,2015-08-06,1,11287.36
1047,2015-08-13,2,6190.178
1047,2015-08-20,3,8623.4
1047,2015-08-27,4,7062.9707
1047,2015-09-03,5,6646.6865
1047,2015-09-10,6,6967.83
1048,2015-08-06,1,9982.84
1048,2015-08-13,2,7683.5557
1048,2015-08-20,3,13054.227
1048,2015-08-27,4,12446.3955
1048,2015-09-03,5,8217.362
1048,2015-09-10,6,7030.953
1049,2015-08-06,1,9860.585
1049,2015-08-13,2,4747.8906
1049,2015-08-20,3,6334.1846
1049,2015-08-27,4,7485.6577
1049,2015-09-03,5,6982.567
1049,2015-09-10,6,6967.83
1050,2015-08-06,1,8797.936
1050,2015-08-13,2,8020.294
1050,2015-08-20,3,11838.817
1050,2015-08-27,4,11111.484
1050,2015-09-03,5,8063.4053
1050,2015-09-10,6,6072.866
1051,2015-08-06,1,12393.236
1051,2015-08-13,2,5464.1377
1051,2015-08-20,3,10169.239
1051,2015-08-27,4,13312.421
1051,2015-09-03,5,9893.512
1051,2015-09-10,6,6867.8325
1052,2015-08-06,1,8488.69
1052,2015-08-13,2,8382.942
1052,2015-08-20,3,11887.476
1052,2015-08-27,4,11755.549
1052,2015-09-03,5,7006.2446
1052,2015-09-10,6,6010.281
1053,2015-08-06,1,11480.363
1053,2015-08-13,2,6737.987
1053,2015-08-20,3,13054.681
1053,2015-08-27,4,10740.9375
1053,2015-09-03,5,9666.53
1053,2015-09-10,6,7316.139
1054,2015-08-06,1,6859.0225
1054,2015-08-13,2,8634.499
1054,2015-08-20,3,12081.902
1054,2015-08-27,4,9012.6455
1054,2015-09-03,5,7171.622
1054,2015-09-10,6,5169.32
1055,2015-08-06,1,9910.628
1055,2015-08-13,2,7264.58
1055,2015-08-20,3,11174.649
1055,2015-08-27,4,11542.643
1055,2015-09-03,5,8374.951
1055,2015-09-10,6,7030.953
1056,2015-08-06,1,9089.376
1056,2015-08-13,2,5284.3887
1056,2015-08-20,3,8529.634
1056,2015-08-27,4,5525.395
1056,2015-09-03,5,6982.567
1056,2015-09-10,6,6967.83
1057,2015-08-06,1,6839.082
1057,2015-08-13,2,9005.134
1057,2015-08-20,3,12400.284
1057,2015-08-27,4,8144.9844
1057,2015-09-03,5,6213.5356
1057,2015-09-10,6,6828.8784
1058,2015-08-06,1,9704.127
1058,2015-08-13,2,8027.201
1058,2015-08-20,3,11314.908
1058,2015-08-27,4,11284.545
1058,2015-09-03,5,7287.9067
1058,2015-09-10,6,6010.281
1059,2015-08-06,1,9277.822
1059,2015-08-13,2,6952.9272
1059,2015-08-20,3,12857.597
1059,2015-08-27,4,10856.757
1059,2015-09-03,5,9832.6875
1059,2015-09-10,6,7008.084
1060,2015-08-06,1,10113.7705
1060,2015-08-13,2,8413.694
1060,2015-08-20,3,11757.515
1060,2015-08-27,4,11739.105
1060,2015-09-03,5,8005.6694
1060,2015-09-10,6,6072.866
1061,2015-08-06,1,9072.924
1061,2015-08-13,2,7054.685
1061,2015-08-20,3,12865.445
1061,2015-08-27,4,10718.904
1061,2015-09-03,5,10005.747
1061,2015-09-10,6,6488.33
1062,2015-08-06,1,7009.043
1062,2015-08-13,2,8638.97
1062,2015-08-20,3,10964.313
1062,2015-08-27,4,8945.94
1062,2015-09-03,5,7171.622
1062,2015-09-10,6,5169.32
1063,2015-08-06,1,11803.039
1063,2015-08-13,2,4437.9526
1063,2015-08-20,3,7377.5083
1063,2015-08-27,4,5870.881
1063,2015-09-03,5,6924.831
1063,2015-09-10,6,6967.83
1064,2015-08-06,1,11994.135
1064,2015-08-13,2,6154.67
1064,2015-08-20,3,9566.183
1064,2015-08-27,4,12689.648
1064,2015-09-03,5,9639.829
1064,2015-09-10,6,8133.2246
1065,2015-08-06,1,9716.619
1065,2015-08-13,2,4943.9043
1065,2015-08-20,3,7061.3105
1065,2015-08-27,4,5843.1353
1065,2015-09-03,5,6982.567
1065,2015-09-10,6,6967.83
1066,2015-08-06,1,11790.123
1066,2015-08-13,2,6876.9434
1066,2015-08-20,3,12162.813
1066,2015-08-27,4,11231.754
1066,2015-09-03,5,10038.749
1066,2015-09-10,6,7854.6133
1067,2015-08-06,1,8027.35
1067,2015-08-13,2,8834.93
1067,2015-08-20,3,12475.192
1067,2015-08-27,4,8280.181
1067,2015-09-03,5,7171.622
1067,2015-09-10,6,5057.2944
1068,2015-08-06,1,9532.127
1068,2015-08-13,2,5011.959
1068,2015-08-20,3,8466.538
1068,2015-08-27,4,5525.395
1068,2015-09-03,5,6982.567
1068,2015-09-10,6,6967.83
1069,2015-08-06,1,7558.3135
1069,2015-08-13,2,8641.581
1069,2015-08-20,3,11368.205
1069,2015-08-27,4,8445.81
1069,2015-09-03,5,7171.622
1069,2015-09-10,6,5169.32
1070,2015-08-06,1,8761.998
1070,2015-08-13,2,7959.878
1070,2015-08-20,3,12815.922
1070,2015-08-27,4,12425.173
1070,2015-09-03,5,8147.9614
1070,2015-09-10,6,7030.953
1071,2015-08-06,1,6871.214
1071,2015-08-13,2,8582.826
1071,2015-08-20,3,12036.835
1071,2015-08-27,4,8221.77
1071,2015-09-03,5,6213.5356
1071,2015-09-10,6,5057.2944
1072,2015-08-06,1,9357.121
1072,2015-08-13,2,7597.3496
1072,2015-08-20,3,11498.6045
1072,2015-08-27,4,11111.484
1072,2015-09-03,5,7006.2446
1072,2015-09-10,6,6010.281
1073,2015-08-06,1,12975.986
1073,2015-08-13,2,4211.5576
1073,2015-08-20,3,10492.342
1073,2015-08-27,4,10385.54
1073,2015-09-03,5,10174.988
1073,2015-09-10,6,7147.237
1074,2015-08-06,1,9136.701
1074,2015-08-13,2,7720.738
1074,2015-08-20,3,9371.668
1074,2015-08-27,4,7288.5776
1074,2015-09-03,5,4932.8394
1074,2015-09-10,6,6967.83
1075,2015-08-06,1,16723.84
1075,2015-08-13,2,7596.18
1075,2015-08-20,3,12542.024
1075,2015-08-27,4,13651.349
1075,2015-09-03,5,10982.374
1075,2015-09-10,6,9570.816
1076,2015-08-06,1,10685.238
1076,2015-08-13,2,5737.8535
1076,2015-08-20,3,5568.312
1076,2015-08-27,4,7794.669
1076,2015-09-03,5,6924.831
1076,2015-09-10,6,6967.83
1077,2015-08-06,1,12324.679
1077,2015-08-13,2,5198.542
1077,2015-08-20,3,7377.5083
1077,2015-08-27,4,5982.328
1077,2015-09-03,5,6924.831
1077,2015-09-10,6,6967.83
1078,2015-08-06,1,7420.395
1078,2015-08-13,2,6633.9946
1078,2015-08-20,3,14067.838
1078,2015-08-27,4,12945.303
1078,2015-09-03,5,8948.1455
1078,2015-09-10,6,7082.3364
1079,2015-08-06,1,10156.107
1079,2015-08-13,2,4184.4185
1079,2015-08-20,3,12316.007
1079,2015-08-27,4,10740.9375
1079,2015-09-03,5,10174.988
1079,2015-09-10,6,7170.825
1080,2015-08-06,1,13378.03
1080,2015-08-13,2,8182.473
1080,2015-08-20,3,14568.673
1080,2015-08-27,4,10792.735
1080,2015-09-03,5,9436.517
1080,2015-09-10,6,9841.645
1081,2015-08-06,1,10088.295
1081,2015-08-13,2,7138.987
1081,2015-08-20,3,12124.837
1081,2015-08-27,4,10209.551
1081,2015-09-03,5,8314.792
1081,2015-09-10,6,6072.866
1082,2015-08-06,1,8126.6787
1082,2015-08-13,2,6512.286
1082,2015-08-20,3,10805.803
1082,2015-08-27,4,9606.196
1082,2015-09-03,5,7171.622
1082,2015-09-10,6,5169.32
1083,2015-08-06,1,9629.721
1083,2015-08-13,2,8252.608
1083,2015-08-20,3,10922.194
1083,2015-08-27,4,6878.2065
1083,2015-09-03,5,6150.95
1083,2015-09-10,6,6828.8784
1084,2015-08-06,1,9258.709
1084,2015-08-13,2,8587.516
1084,2015-08-20,3,12468.189
1084,2015-08-27,4,8280.181
1084,2015-09-03,5,7171.622
1084,2015-09-10,6,5169.32
1085,2015-08-06,1,8717.862
1085,2015-08-13,2,6813.9316
1085,2015-08-20,3,11498.6045
1085,2015-08-27,4,11111.484
1085,2015-09-03,5,7525.9985
1085,2015-09-10,6,6010.281
1086,2015-08-06,1,6919.98
1086,2015-08-13,2,8434.951
1086,2015-08-20,3,10240.594
1086,2015-08-27,4,10045.765
1086,2015-09-03,5,6213.5356
1086,2015-09-10,6,4430.61
1087,2015-08-06,1,7862.7188
1087,2015-08-13,2,5998.3096
1087,2015-08-20,3,12408.916
1087,2015-08-27,4,10134.532
1087,2015-09-03,5,7002.718
1087,2015-09-10,6,4687.022
1088,2015-08-06,1,11504.959
1088,2015-08-13,2,5518.7305
1088,2015-08-20,3,8193.666
1088,2015-08-27,4,6987.8447
1088,2015-09-03,5,6646.6865
1088,2015-09-10,6,6967.83
1089,2015-08-06,1,13994.375
1089,2015-08-13,2,9849.636
1089,2015-08-20,3,11709.725
1089,2015-08-27,4,11715.004
1089,2015-09-03,5,9502.282
1089,2015-09-10,6,9433.333
1090,2015-08-06,1,8242.682
1090,2015-08-13,2,6512.286
1090,2015-08-20,3,11313.192
1090,2015-08-27,4,10134.532
1090,2015-09-03,5,7002.718
1090,2015-09-10,6,4542.6353
1091,2015-08-06,1,9682.583
1091,2015-08-13,2,8126.1855
1091,2015-08-20,3,12857.597
1091,2015-08-27,4,10673.076
1091,2015-09-03,5,9832.6875
1091,2015-09-10,6,7854.6133
1092,2015-08-06,1,14077.703
1092,2015-08-13,2,8738.123
1092,2015-08-20,3,18970.312
1092,2015-08-27,4,12088.558
1092,2015-09-03,5,9196.663
1092,2015-09-10,6,9384.745
1093,2015-08-06,1,9205.659
1093,2015-08-13,2,7664.9365
1093,2015-08-20,3,13497.453
1093,2015-08-27,4,10601.745
1093,2015-09-03,5,9822.211
1093,2015-09-10,6,7101.6353
1094,2015-08-06,1,9404.173
1094,2015-08-13,2,5179.8003
1094,2015-08-20,3,9113.167
1094,2015-08-27,4,7422.807
1094,2015-09-03,5,6704.4224
1094,2015-09-10,6,6967.83
1095,2015-08-06,1,8711.912
1095,2015-08-13,2,4712.1187
1095,2015-08-20,3,8017.422
1095,2015-08-27,4,5731.688
1095,2015-09-03,5,6982.567
1095,2015-09-10,6,6967.83
1096,2015-08-06,1,10071.349
1096,2015-08-13,2,8345.924
1096,2015-08-20,3,11407.664
1096,2015-08-27,4,7761.6665
1096,2015-09-03,5,6093.2144
1096,2015-09-10,6,6828.8784
1097,2015-08-06,1,18939.955
1097,2015-08-13,2,4692.901
1097,2015-08-20,3,17830.252
1097,2015-08-27,4,12151.557
1097,2015-09-03,5,9103.091
1097,2015-09-10,6,10218.073
1098,2015-08-06,1,9033.275
1098,2015-08-13,2,7012.8467
1098,2015-08-20,3,9163.173
1098,2015-08-27,4,6975.4126
1098,2015-09-03,5,4932.8394
1098,2015-09-10,6,6967.83
1099,2015-08-06,1,13411.636
1099,2015-08-13,2,5091.998
1099,2015-08-20,3,13489.315
1099,2015-08-27,4,11273.148
1099,2015-09-03,5,10615.636
1099,2015-09-10,6,9596.074
1100,2015-08-06,1,12178.101
1100,2015-08-13,2,8205.168
1100,2015-08-20,3,8641.355
1100,2015-08-27,4,7095.467
1100,2015-09-03,5,4875.1035
1100,2015-09-10,6,6967.83
1101,2015-08-06,1,12811.486
1101,2015-08-13,2,9410.472
1101,2015-08-20,3,12251.026
1101,2015-08-27,4,11715.004
1101,2015-09-03,5,9333.644
1101,2015-09-10,6,9541.75
1102,2015-08-06,1,8548.346
1102,2015-08-13,2,7408.272
1102,2015-08-20,3,11473.841
1102,2015-08-27,4,10657.604
1102,2015-09-03,5,7287.9067
1102,2015-09-10,6,4687.022
1103,2015-08-06,1,9439.138
1103,2015-08-13,2,8496.522
1103,2015-08-20,3,10827.307
1103,2015-08-27,4,8509.155
1103,2015-09-03,5,6213.5356
1103,2015-09-10,6,5057.2944
1104,2015-08-06,1,9167.171
1104,2015-08-13,2,7223.7656
1104,2015-08-20,3,10584.922
1104,2015-08-27,4,7016.6743
1104,2015-09-03,5,4683.3037
1104,2015-09-10,6,7107.0215
1105,2015-08-06,1,10374.911
1105,2015-08-13,2,8190.4297
1105,2015-08-20,3,8393.221
1105,2015-08-27,4,7226.706
1105,2015-09-03,5,4875.1035
1105,2015-09-10,6,6967.83
1106,2015-08-06,1,8878.758
1106,2015-08-13,2,7256.071
1106,2015-08-20,3,9318.511
1106,2015-08-27,4,6975.4126
1106,2015-09-03,5,4932.8394
1106,2015-09-10,6,6967.83
1107,2015-08-06,1,6884.809
1107,2015-08-13,2,8948.255
1107,2015-08-20,3,12211.957
1107,2015-08-27,4,10868.997
1107,2015-09-03,5,7002.718
1107,2015-09-10,6,4687.022
1108,2015-08-06,1,8056.6113
1108,2015-08-13,2,8444.832
1108,2015-08-20,3,11919.839
1108,2015-08-27,4,8211.936
1108,2015-09-03,5,6150.95
1108,2015-09-10,6,5057.2944
1109,2015-08-06,1,10822.212
1109,2015-08-13,2,5238.1865
1109,2015-08-20,3,8236.998
1109,2015-08-27,4,6968.706
1109,2015-09-03,5,6646.6865
1109,2015-09-10,6,6967.83
1110,2015-08-06,1,12047.048
1110,2015-08-13,2,4880.3716
1110,2015-08-20,3,7382.282
1110,2015-08-27,4,6094.3535
1110,2015-09-03,5,6924.831
1110,2015-09-10,6,6967.83
1111,2015-08-06,1,11017.847
1111,2015-08-13,2,5662.227
1111,2015-08-20,3,8595.008
1111,2015-08-27,4,5664.587
1111,2015-09-03,5,6924.831
1111,2015-09-10,6,6967.83
1112,2015-08-06,1,9232.949
1112,2015-08-13,2,7819.412
1112,2015-08-20,3,13720.592
1112,2015-08-27,4,10672.671
1112,2015-09-03,5,10005.747
1112,2015-09-10,6,7008.084
1113,2015-08-06,1,8623.029
1113,2015-08-13,2,6315.3345
1113,2015-08-20,3,12326.819
1113,2015-08-27,4,9387.049
1113,2015-09-03,5,7171.622
1113,2015-09-10,6,5169.32
1114,2015-08-06,1,33849.73
1114,2015-08-13,2,28666.2
1114,2015-08-20,3,21374.03
1114,2015-08-27,4,16051.979
1114,2015-09-03,5,12592.996
1114,2015-09-10,6,10969.128
1115,2015-08-06,1,8492.603
1115,2015-08-13,2,7908.624
1115,2015-08-20,3,10808.698
1115,2015-08-27,4,11284.545
1115,2015-09-03,5,7287.9067
1115,2015-09-10,6,6010.281
